시설물번호,사용계약번호,고객명,상품명,용도,업종분류,업종,도로명주소_풀주소,위도,경도,전년동월판매량,당년판매량,증감,증감률,증감범주,상태,비교기준월
1220056286,6000796163,엘지정수기,업무난방용,영업용,기타영업용,기타영업용,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,0.0,0.0,0.0,,,유지,Mar-24
1220056287,1230056287,임무수,업무난방용,영업용,음식점업,기타 음식점,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,0.0,0.0,0.0,,,유지,Mar-24
1220056290,6000394095,서종도,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,48.4953,,,,,해지,Mar-24
1220056290,6000394095,서종도,일반용(1),업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,0.0,,,,,해지,Mar-24
1220056290,6003878721,신흥종합상사,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,,51.4332,,,,신규,Mar-24
1220056293,6002111098,덕성공구사,일반용(1),업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,30.6807,42.5313,11.8506,38.62558546578142,20% 이상 증가,유지,Mar-24
1220056296,6001428807,윤태일,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,,,,,,해지,Mar-24
1220056296,6003432012,석구식,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,,,,,,해지,Mar-24
1220056296,6003494090,이창수,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,48.4953,39.564,-8.9313,-18.41683627073139,정상,유지,Mar-24
1220056314,6002676022,에스케이테크,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,0.0,0.0,0.0,,,유지,Mar-24
1220056315,6002427824,으뜸E. N. G,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,0.0,0.0,0.0,,,유지,Mar-24
1220056318,6001420028,써보랜드(SERVORAND),업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,0.0,1.9782,1.9782,,,유지,Mar-24
1220056318,6001420028,써보랜드(SERVORAND),일반용(1),업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,0.0,0.0,0.0,,,유지,Mar-24
1220056319,1230056319,써보랜드(SERVORAND),업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,90.0627,83.0844,-6.978300000000004,-7.748268706134731,정상,유지,Mar-24
1220056321,6002204338,유창테크,업무난방용,영업용,기타영업용,기타영업용,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,0.0,0.0,0.0,,,유지,Mar-24
1220056343,1230056343,이찬수,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,,,,,,해지,Mar-24
1220056343,6003606021,극동가스케트,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,58.3923,42.5313,-15.860999999999997,-27.16282797560637,20% 이상 감소,유지,Mar-24
1220056343,6004098381,영일Fuse백화점,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,,,,,,해지,Mar-24
1220056358,1230056358,대성유압기기,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,103.9185,92.9754,-10.943100000000001,-10.530463776902094,정상,유지,Mar-24
1220056360,1230056360,장태구,업무난방용,영업용,음식점업,기타 음식점,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,,,,,,해지,Mar-24
1220056364,6002784933,명진상사,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,35.6292,31.6512,-3.977999999999998,-11.1649994947964,정상,유지,Mar-24
1220056366,1230056366,김명옥,업무난방용,영업용,음식점업,기타 음식점,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,,,,,,해지,Mar-24
1220056373,6000224763,월로테크,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,7.9176,5.9346,-1.9830000000000005,-25.04546832373447,20% 이상 감소,유지,Mar-24
1220056373,6000224763,월로테크,일반용(1),업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,0.0,0.0,0.0,,,유지,Mar-24
1220056376,6001397424,아신기계,일반용(1),업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,2.9691,0.9891,-1.98,-66.68687481054864,20% 이상 감소,유지,Mar-24
1220056380,1230056380,이상구,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,14.8455,7.9128,-6.9327,-46.69899969687784,20% 이상 감소,유지,Mar-24
1220056386,6000064547,최상달,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,24.7425,0.0,-24.7425,-100.0,20% 이상 감소,유지,Mar-24
1220056386,6000064547,최상달,일반용(1),업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,0.0,0.0,0.0,,,유지,Mar-24
1220056391,1230056391,차숙희,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,19.794,0.0,-19.794,-100.0,20% 이상 감소,유지,Mar-24
1220056395,6000564382,두원FA,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,46.5159,11.8692,-34.6467,-74.48356368467557,20% 이상 감소,유지,Mar-24
1220056395,6000564382,두원FA,일반용(1),업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,0.0,0.0,0.0,,,유지,Mar-24
1220056397,1230056397,세기베어링(이환길),업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,,,,,,해지,Mar-24
1220056398,6002194889,성광기계,업무난방용,영업용,기타영업용,기타영업용,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,,,,,,해지,Mar-24
1220056399,6000267830,금강산업안전,업무난방용,영업용,기타영업용,기타영업용,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,,,,,,해지,Mar-24
1220056399,6003417859,금강산업안전(주),업무난방용,영업용,기타영업용,기타영업용,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,,,,,,해지,Mar-24
1220056403,1230056403,한스산업,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,204.8679,151.3323,-53.53559999999999,-26.131765884260048,20% 이상 감소,유지,Mar-24
1220056404,1230056404,배병태,업무난방용,영업용,음식점업,기타 음식점,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,0.0,0.0,0.0,,,유지,Mar-24
1220056407,6001632760,이원컴퓨터조각,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,19.794,9.891,-9.903,-50.03031221582298,20% 이상 감소,유지,Mar-24
1220056409,6001639280,대성테크,일반용(2),업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,16.8249,18.7929,1.968,11.696949164630993,정상,유지,Mar-24
1220056411,1230056411,가나웰딩,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,0.0,0.0,0.0,,,유지,Mar-24
1220056411,1230056411,가나웰딩,일반용(1),업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,0.0,0.0,0.0,,,유지,Mar-24
1220056414,1230056414,동일기업,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,86.1039,,,,,해지,Mar-24
1220056430,1230056430,효성열기버너,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,0.0,0.0,0.0,,,유지,Mar-24
1220056432,6001228998,(주)대도산전,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,9.897,6.9237,-2.9733,-30.04243710215217,20% 이상 감소,유지,Mar-24
1220056445,6002896674,대구송풍기,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,47.5056,41.5422,-5.9634,-12.553046377690208,정상,유지,Mar-24
1220056446,6002735965,대경이엔지,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,52.4541,57.3678,4.913700000000006,9.367618546500667,정상,유지,Mar-24
1220056456,1230056456,아진공구종합상사,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,,,,,,해지,Mar-24
1220056457,1230056457,신한일전기,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,0.0,,,,,해지,Mar-24
1220056459,6002442695,아이오티,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,,,,,,해지,Mar-24
1220056464,6003676189,유정종합상사,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,34.6395,16.8147,-17.8248,-51.45801758108518,20% 이상 감소,유지,Mar-24
1220056465,6002714258,맥스컴케디이엔지,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,9.897,9.891,-0.006000000000000227,-0.060624431645955615,정상,유지,Mar-24
1220056471,1230056471,조희식,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,0.0,0.0,0.0,,,유지,Mar-24
1220056478,1230056478,서정태,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,42.5571,35.6076,-6.9495000000000005,-16.329825105564055,정상,유지,Mar-24
1220056486,1230056486,세진상사,업무난방용,영업용,음식점업,기타 음식점,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,,,,,,해지,Mar-24
1220056493,6000400663,대농산업전기,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,13.8558,14.8365,0.9806999999999988,7.077902394665041,정상,유지,Mar-24
1220056493,6000400663,대농산업전기,일반용(1),업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,0.0,0.0,0.0,,,유지,Mar-24
1220056496,1230056496,(주)대광상사,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,51.4644,62.3133,10.8489,21.080397323198174,20% 이상 증가,유지,Mar-24
1220056501,1230056501,주영재,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,79.176,69.237,-9.939000000000007,-12.553046377690219,정상,유지,Mar-24
1220056507,6000066061,한규정,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,24.7425,14.8365,-9.906,-40.03637465898757,20% 이상 감소,유지,Mar-24
1220056507,6000066061,한규정,일반용(1),업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,0.0,0.0,0.0,,,유지,Mar-24
1220056509,1230056509,이석관,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,5.9382,0.0,-5.9382,-100.0,20% 이상 감소,유지,Mar-24
1220056511,6001914712,대경믹서건기(주),일반용(1),업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,26.7219,9.891,-16.8309,-62.98541645616517,20% 이상 감소,유지,Mar-24
1220056513,1230056513,KB하드웨어,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,155.3829,92.9754,-62.40750000000001,-40.16368596544408,20% 이상 감소,유지,Mar-24
1220056513,6004062401,KB하드웨어,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,,,,,,해지,Mar-24
1220056515,1230056515,부성종합상사,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,70.2687,52.4223,-17.846399999999996,-25.397367533482186,20% 이상 감소,유지,Mar-24
1220056516,6002698875,(주)신한다이아몬드,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,1.9794,15.8256,13.8462,699.5150045468323,20% 이상 증가,유지,Mar-24
1220056517,1230056517,근우기업,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,,,,,,해지,Mar-24
1220056517,6003569785,주식회사 근우기업,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,17.8146,29.673,11.8584,66.56562594725675,20% 이상 증가,유지,Mar-24
1220056519,6000998842,권순욱,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,43.5468,34.6185,-8.9283,-20.50276943426383,20% 이상 감소,유지,Mar-24
1220056520,1230056520,하영식,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,52.4541,47.4768,-4.9773,-9.488867409792562,정상,유지,Mar-24
1220056522,6001223287,김기찬,일반용(1),업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,26.7219,11.8692,-14.852700000000002,-55.58249974739821,20% 이상 감소,유지,Mar-24
1220056531,1230056531,플러스엔지니어링,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,151.4241,132.5394,-18.88470000000001,-12.471396561049403,정상,유지,Mar-24
1220056544,1230056544,하동락,업무난방용,영업용,음식점업,기타 음식점,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,0.0,0.0,0.0,,,유지,Mar-24
1220056548,6000377583,이윤배,일반용(1),영업용,기타영업용,기타영업용,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,,,,,,해지,Mar-24
1220056555,1230056555,(주)우양물산,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,252.3735,173.0925,-79.281,-31.41415402171781,20% 이상 감소,유지,Mar-24
1220056561,6000652205,공구일번지,일반용(1),업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,41.5674,34.6185,-6.948900000000002,-16.717187026371633,정상,유지,Mar-24
1220056562,6000081551,(주)에스케이피,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,45.5262,25.7166,-19.809600000000003,-43.51252685266946,20% 이상 감소,유지,Mar-24
1220056562,6000081551,(주)에스케이피,일반용(1),업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,0.0,0.0,0.0,,,유지,Mar-24
1220056566,1230056566,김영기,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,27.7116,20.7711,-6.9405,-25.045468323734465,20% 이상 감소,유지,Mar-24
1220056567,6002893181,상운툴테크,일반용(1),업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,11.8764,30.6621,18.7857,158.17672021824794,20% 이상 증가,유지,Mar-24
1220056571,6002636792,유일테크툴,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,14.8455,0.0,-14.8455,-100.0,20% 이상 감소,유지,Mar-24
1220056580,1230056580,정규익,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,115.7949,125.6157,9.820800000000006,8.481202540008244,정상,유지,Mar-24
1220056592,1230056592,한국품질경영연구소,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,36.6189,37.5858,0.9669000000000025,2.640439772904163,정상,유지,Mar-24
1220056593,1230056593,주식회사 영창에프에이,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,49.485,69.237,19.751999999999995,39.91512579569566,20% 이상 증가,유지,Mar-24
1220056596,6003870552,세명FA종합상사,업무난방용,영업용,기타영업용,기타영업용,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,,44.5095,,,,신규,Mar-24
1220056604,1230056604,상신상사,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,31.6704,19.782,-11.8884,-37.53789026977872,20% 이상 감소,유지,Mar-24
1220056606,1230056606,한규상,업무난방용,영업용,음식점업,기타 음식점,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,,,,,,해지,Mar-24
1220056609,6002141486,(주)위딘대구영업소,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,61.3614,39.564,-21.797400000000003,-35.522983504287716,20% 이상 감소,유지,Mar-24
1220056615,6001033842,주식회사서진하이테크,업무난방용,영업용,기타영업용,기타영업용,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,0.0,0.0,0.0,,,유지,Mar-24
1220056620,6002321774,주식회사 백만툴링,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,45.5262,43.5204,-2.0058000000000007,-4.405814673748305,정상,유지,Mar-24
1220056625,6002145442,한양 비 엘 이,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,,,,,,해지,Mar-24
1220056625,6003204519,주식회사 에스엠티글로벌,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,29.691,20.7711,-8.919899999999998,-30.042437102152164,20% 이상 감소,유지,Mar-24
1220056626,6002730457,디스펜서 솔루션,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,,,,,,해지,Mar-24
1220056626,6003406605,N.T.S,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,53.4438,46.4877,-6.956100000000006,-13.015728671988155,정상,유지,Mar-24
1220056632,1230056632,동신베아링,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,36.6189,56.3787,19.759800000000006,53.96065965935626,20% 이상 증가,유지,Mar-24
1220056641,6002754709,나윤엽,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,,,,,,해지,Mar-24
1220056641,6003415486,대구종합상사,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,34.6395,3.9564,-30.6831,-88.57835707790241,20% 이상 감소,유지,Mar-24
1220056645,6001234923,삼양연마공업(주)북부영업소,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,63.3408,60.3351,-3.0057000000000045,-4.745282661412556,정상,유지,Mar-24
1220056645,6001234923,삼양연마공업(주)북부영업소,일반용(1),업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,0.0,0.0,0.0,,,유지,Mar-24
1220056648,1230056648,대원교역,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,78.1863,72.2043,-5.981999999999999,-7.650956753293095,정상,유지,Mar-24
1220056649,1230056649,강대창,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,32.6601,19.782,-12.8781,-39.430681473724825,20% 이상 감소,유지,Mar-24
1220056651,6000554770,남정환,일반용(1),영업용,기타영업용,기타영업용,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,0.0,,,,,해지,Mar-24
1220056656,1230056656,조재호,업무난방용,영업용,음식점업,기타 음식점,대구광역시 북구 유통단지로 16,35.9038032,128.6059937,0.0,0.0,0.0,,,유지,Mar-24
