고객명,상품명,용도,업종분류,업종,도로명주소_풀주소,위도,경도,전년동월판매량,당년판매량,증감,증감률,증감범주,상태,비교기준월
(복)SOS프란치스카의집,업무난방용,업무용,일반빌딩,일반빌딩,대구광역시 동구 방촌로1길 17,35.8882245,128.6578608,0.0,0.0,0.0,,,유지,Mar-24
(복)SOS프란치스카의집,일반용(1),업무용,의료업,요양원,대구광역시 동구 방촌로1길 17,35.8882245,128.6578608,0.0,0.0,0.0,,,유지,Mar-24
(복)SOS프란치스카의집,일반용(1),업무용,일반빌딩,일반빌딩,대구광역시 동구 방촌로1길 17,35.8882245,128.6578608,614.6037,652.806,38.20230000000004,6.215761473613003,정상,유지,Mar-24
(복)SOS프란치스카의집,일반용(2),업무용,일반빌딩,일반빌딩,대구광역시 동구 방촌로1길 17,35.8882245,128.6578608,4728.7866,4713.0615,-15.725100000000566,-0.33253985282399007,정상,유지,Mar-24
(복)대광어린이집,업무난방용,업무용,교육업,어린이집,대구광역시 달서구 용산로4길 32,35.8383539,128.5325366,838.2759,1046.4678,208.19189999999992,24.835725326232083,20% 이상 증가,유지,Mar-24
(복)대구가톨릭사회복지회,일반용(1),업무용,의료업,종합병원,대구광역시 달성군 논공읍 논공로 210,35.7211152,128.4529509,252.3735,277.9371,25.56359999999998,10.129272685127393,정상,유지,Mar-24
(복)대구가톨릭사회복지회,업무난방용,업무용,종교단체,천주교단체,대구광역시 중구 남산로4길 112,35.8607224,128.5871628,414.6843,616.2093,201.52499999999998,48.59720997394885,20% 이상 증가,유지,Mar-24
(복)대구육아원,업무난방용,업무용,교육업,어린이집,대구광역시 수성구 범어천로 57,35.8564969,128.6218218,,,,,,해지,Mar-24
(복)대구육아원,업무난방용,업무용,교육업,어린이집,대구광역시 수성구 청호로46길 5-2,35.8388803,128.6408426,554.232,610.2747,56.04270000000008,10.11177629584724,정상,유지,Mar-24
(복)덕일재단,업무난방용,업무용,교육업,어린이집,대구광역시 수성구 청호로92길 26,35.855567,128.6432623,3433.2693,4265.9883,832.719,24.254403812715772,20% 이상 증가,유지,Mar-24
(복)덕일재단,일반용(1),업무용,교육업,어린이집,대구광역시 수성구 청호로92길 26,35.855567,128.6432623,109.8567,123.6375,13.7808,12.544341856254556,정상,유지,Mar-24
(복)동산어린이집,업무난방용,업무용,교육업,어린이집,대구광역시 수성구 달구벌대로652길 65-6,35.832696,128.7103147,953.0811,679.5117,-273.5694,-28.703685342202252,20% 이상 감소,유지,Mar-24
(복)동산어린이집,일반용(1),업무용,교육업,어린이집,대구광역시 수성구 달구벌대로652길 65-6,35.832696,128.7103147,0.0,0.0,0.0,,,유지,Mar-24
(복)동촌종합사회복지관,일반용(1),업무용,일반빌딩,기타 건물,대구광역시 동구 입석로 5,35.8935077,128.6450799,8.9073,6.9237,-1.9835999999999991,-22.269374557946843,20% 이상 감소,유지,Mar-24
(복)동학어린이집,업무난방용,업무용,교육업,어린이집,대구광역시 남구 자유5길 16,35.8375194,128.5840568,1048.0923,228.4821,-819.6102000000001,-78.20019286469332,20% 이상 감소,유지,Mar-24
(복)미망인모자복지회,산업용,산업용,제조업,기타제품 제조업,대구광역시 수성구 파동로26길 6,35.8179891,128.615873,,,,,,해지,Mar-24
(복)미망인모자복지회,업무난방용,업무용,일반빌딩,아파트관리소(노인정),대구광역시 수성구 파동로26길 6,35.8179891,128.615873,,,,,,해지,Mar-24
(복)미망인모자복지회,업무난방용,업무용,일반빌딩,일반빌딩,대구광역시 수성구 파동로26길 6,35.8179891,128.615873,1.9794,0.0,-1.9794,-100.0,20% 이상 감소,유지,Mar-24
(복)미생회 한나어린이집,업무난방용,업무용,교육업,어린이집,대구광역시 북구 대불서길 5,35.8999026,128.6148168,810.5643,969.318,158.75369999999998,19.585577603158686,정상,유지,Mar-24
(복)미생회 희망의집,업무난방용,업무용,일반빌딩,기타 건물,대구광역시 북구 대불서길 5,35.8999026,128.6148168,1514.241,2000.9493,486.7083,32.14206325149035,20% 이상 증가,유지,Mar-24
(복)보물섬어린이집,업무난방용,업무용,교육업,어린이집,대구광역시 남구 대명로49길 9-5,35.84231219999999,128.5824896,527.5101,510.3756,-17.134499999999946,-3.2481842527754345,정상,유지,Mar-24
(복)보물섬어린이집,일반용(1),업무용,교육업,어린이집,대구광역시 남구 대명로49길 9-5,35.84231219999999,128.5824896,0.0,0.0,0.0,,,유지,Mar-24
(복)본영어린이집,업무난방용,업무용,교육업,어린이집,대구광역시 달서구 와룡로2길 16,35.8337973,128.538637,704.6664,609.2856,-95.38079999999991,-13.535596418390309,정상,유지,Mar-24
(복)본영어린이집,일반용(1),업무용,교육업,어린이집,대구광역시 달서구 와룡로2길 16,35.8337973,128.538637,28.7013,18.7929,-9.9084,-34.52247807590597,20% 이상 감소,유지,Mar-24
(복)선산복지재단안식원,업무난방용,업무용,종교단체,기타 종교 단체,대구광역시 북구 복현로20길 13,35.9004932,128.6219852,0.0,0.0,0.0,,,유지,Mar-24
(복)선산복지재단안식원,업무난방용,영업용,기타영업용,기타영업용,대구광역시 북구 복현로20길 13,35.9004932,128.6219852,35.6292,29.673,-5.956199999999999,-16.717187026371626,정상,유지,Mar-24
(복)성산복지재단,업무난방용,업무용,의료업,요양원,대구광역시 달서구 진천로3길 80,35.8105292,128.521452,1525.1277,1644.8733,119.74559999999997,7.851513024122503,정상,유지,Mar-24
(복)성산복지재단,일반용(1),업무용,의료업,의료업 구내식당,대구광역시 달서구 진천로3길 80,35.8105292,128.521452,1152.0108,1175.0508,23.039999999999964,1.9999812501757763,정상,유지,Mar-24
(복)아람재단,업무난방용,업무용,교육업,어린이집,대구광역시 북구 태전로1길 3,35.9206025,128.5456543,932.2974,735.8904,-196.40700000000004,-21.066989996968783,20% 이상 감소,유지,Mar-24
(복)어린이재단 대구종합사회복지관,업무난방용,업무용,공공기관,기타 공공기관,대구광역시 동구 율하동로26길 67,35.8700493,128.7096343,0.0,285.8499,285.8499,,,유지,Mar-24
(복)어린이재단 대구종합사회복지관,일반용(1),업무용,공공기관,기타 공공기관,대구광역시 동구 율하동로26길 67,35.8700493,128.7096343,215.7546,203.7546,-12.0,-5.561874462931496,정상,유지,Mar-24
(복)천내어린이집,업무난방용,업무용,교육업,어린이집,대구광역시 달성군 화원읍 화원로7길 55,35.805797,128.4965365,689.8209,366.9561,-322.86480000000006,-46.804148729039674,20% 이상 감소,유지,Mar-24
(복)청산어린이집,업무난방용,업무용,교육업,어린이집,대구광역시 동구 송라로3길 13-3,35.8694143,128.6191867,456.2517,423.3348,-32.916900000000055,-7.214636131766754,정상,유지,Mar-24
(복)청산어린이집,일반용(1),업무용,교육업,어린이집,대구광역시 동구 송라로3길 13-3,35.8694143,128.6191867,18.8043,12.8583,-5.9460000000000015,-31.62042724270513,20% 이상 감소,유지,Mar-24
(복)한국SOS어린이마을,업무난방용,업무용,일반빌딩,일반빌딩,대구광역시 동구 해동로 219,35.8857513,128.6531941,133.6095,117.7029,-15.906599999999997,-11.905291165673097,정상,유지,Mar-24
(복)한마음어린이집,업무난방용,업무용,교육업,어린이집,대구광역시 북구 대천로9길 11-17,35.9388523,128.5538549,720.5016,752.7051,32.20349999999996,4.469594515820639,정상,유지,Mar-24
(복)한마음어린이집,일반용(1),업무용,교육업,어린이집,대구광역시 북구 대천로9길 11-17,35.9388523,128.5538549,208.8267,170.1252,-38.70149999999998,-18.532831290251668,정상,유지,Mar-24
(복)호동재단,업무난방용,업무용,교육업,기타 교육업,대구광역시 남구 희망로5길 19,35.8488104,128.6003147,598.7685,560.8197,-37.948800000000006,-6.337808351641745,정상,유지,Mar-24
(복)호동재단,일반용(1),업무용,교육업,어린이집,대구광역시 남구 희망로5길 19,35.8488104,128.6003147,68.2893,63.3024,-4.986899999999999,-7.302608168483202,정상,유지,Mar-24
(사) 경상북도문우회,업무난방용,단독주택,단독주택,다가구주택,경상북도 경산시 압량읍 대학로75길 7,35.8420134,128.7602917,,,,,,해지,Mar-24
(사) 한국지체장애인협회 달성군장애인재활자립작업장,업무난방용,영업용,기타영업용,기타영업용,대구광역시 달성군 현풍읍 테크노북로4길 27,35.6944933,128.4551713,57.4026,,,,,해지,Mar-24
(사)6.25참전유공자대구시서구지회,업무난방용,업무용,일반빌딩,기타 건물,대구광역시 서구 달서로26길 35-8,35.8727765,128.5753302,0.9897,0.9891,-0.0006000000000000449,-0.06062443164595786,정상,유지,Mar-24
(사)6.25참전유공자회 달서구지회,일반용(1),업무용,일반빌딩,기타 건물,대구광역시 달서구 성서로72길 97-13,35.8499556,128.5127784,0.9897,0.9891,-0.0006000000000000449,-0.06062443164595786,정상,유지,Mar-24
(사)경상북도장애인부모회경산시지부,업무난방용,업무용,일반빌딩,기타 건물,경상북도 경산시 진량읍 선화로 11,35.8736176,128.7989768,,320.4684,,,,신규,Mar-24
(사)관음재단,업무난방용,업무용,교육업,어린이집,대구광역시 북구 관음중앙로22길 3,35.9432674,128.5457571,649.2432,64.2915,-584.9517,-90.09747040862345,20% 이상 감소,유지,Mar-24
(사)담배인삼공제회,냉난방용(업무),업무용,공공기관,기타 공공기관,대구광역시 남구 대명로 124,35.8391155,128.5709289,10390.020199999999,8680.0,-1710.020199999999,-16.458295239887978,정상,유지,Mar-24
(사)담배인삼공제회,일반용(2),업무용,공공기관,기타 공공기관,대구광역시 남구 대명로 124,35.8391155,128.5709289,1744.0,1838.0,94.0,5.389908256880735,정상,유지,Mar-24
(사)대구경북섬유산업연합회,업무난방용,업무용,공공기관,기타 공공기관,대구광역시 동구 팔공로 227,35.9191994,128.6400249,,,,,,해지,Mar-24
(사)대구경북섬유산업연합회,일반용(1),영업용,음식점업,기타 음식점,대구광역시 동구 팔공로 227,35.9191994,128.6400249,,,,,,해지,Mar-24
(사)대구경영자협회,업무난방용,업무용,일반빌딩,기타 건물,대구광역시 서구 서대구로 128,35.8693238,128.5554928,,,,,,해지,Mar-24
(사)대구광역시교원단체총연합회,업무난방용,업무용,일반빌딩,일반빌딩,대구광역시 남구 대명로 70,35.8389607,128.5653027,154.3932,88.0299,-66.36330000000001,-42.98330496420827,20% 이상 감소,유지,Mar-24
(사)대구광역시교원단체총연합회,일반용(1),업무용,일반빌딩,일반빌딩,대구광역시 남구 대명로 70,35.8389607,128.5653027,0.0,0.0,0.0,,,유지,Mar-24
(사)대구광역시지적발달장애인복지협회,업무난방용,업무용,일반빌딩,기타 건물,대구광역시 달서구 월배로83길 74,35.8321044,128.547938,,,,,,해지,Mar-24
(사)대한산업보건협회경북보건센타,업무난방용,업무용,의료업,종합병원,경상북도 경산시 진량읍 공단1로 28,35.873516,128.8219711,125.6919,116.7138,-8.978099999999998,-7.142942385308837,정상,유지,Mar-24
(사)마하야나불교문화원,냉난방용(업무),업무용,종교단체,불교단체,대구광역시 남구 중앙대로51길 11,35.8562257,128.5897714,0.0,,,,,해지,Mar-24
(사)새롬어린이집,업무난방용,업무용,교육업,어린이집,대구광역시 남구 이천로9길 48,35.8445005,128.5954589,598.7685,638.9586,40.19010000000003,6.712126639928457,정상,유지,Mar-24
(사)정신대할머니와함께하는시민모임,업무난방용,업무용,일반빌딩,일반빌딩,대구광역시 중구 경상감영길 50,35.871496,128.5953974,2.9691,205.7328,202.7637,6829.130039405881,20% 이상 증가,유지,Mar-24
(사)지산어린이집,업무난방용,업무용,교육업,어린이집,대구광역시 수성구 지산로14길 29,35.8264904,128.638121,1957.6266,1615.2003000000002,-342.42629999999986,-17.491910867986768,정상,유지,Mar-24
(사)지산어린이집,일반용(1),업무용,교육업,어린이집,대구광역시 수성구 지산로14길 29,35.8264904,128.638121,0.0,0.0,0.0,,,유지,Mar-24
(사)천마재단,업무난방용,업무용,교육업,어린이집,대구광역시 북구 학정로48길 39,35.9271563,128.5598686,449.3238,396.6291,-52.69470000000001,-11.727555940726935,정상,유지,Mar-24
(사)한국가족복지연구소 대구지부 대구가족상담센터,업무난방용,업무용,교육업,기타 교육업,대구광역시 수성구 파동로 151,35.8166333,128.6139963,123.7125,11.8692,-111.8433,-90.405819945438,20% 이상 감소,유지,Mar-24
(사)한국아마추어무선연맹대구광역시지역본부,업무난방용,영업용,기타영업용,기타영업용,대구광역시 서구 통학로30길 3,35.8737951,128.5631962,,4.9455,,,,신규,Mar-24
(사.복)고운어린이집,업무난방용,업무용,교육업,어린이집,대구광역시 수성구 노변공원로7길 6-24,35.8359847,128.698398,1389.5388,1255.1679,-134.37090000000012,-9.670179774756928,정상,유지,Mar-24
(사.복)고운어린이집,일반용(1),영업용,음식점업,기타 음식점,대구광역시 수성구 노변공원로7길 6-24,35.8359847,128.698398,84.1245,90.9972,6.872700000000009,8.16967708574792,정상,유지,Mar-24
(사.복)동부어린이집,업무난방용,업무용,교육업,어린이집,대구광역시 동구 신암북로 81,35.8882011,128.6244207,213.7752,248.2641,34.4889,16.133255868781784,정상,유지,Mar-24
(사.복)동부어린이집,업무난방용,업무용,교육업,어린이집,대구광역시 동구 큰고개로 46-2,35.8885569,128.6248697,,,,,,해지,Mar-24
(사.복)동부어린이집,일반용(1),업무용,교육업,어린이집,대구광역시 동구 큰고개로 46-2,35.8885569,128.6248697,,,,,,해지,Mar-24
(사.복)시지어린이집,업무난방용,업무용,교육업,어린이집,대구광역시 수성구 고산로 160-15,35.8452463,128.7077787,851.142,663.6861,-187.45590000000004,-22.024045341435393,20% 이상 감소,유지,Mar-24
(사.복)시지어린이집,일반용(1),업무용,교육업,어린이집,대구광역시 수성구 고산로 160-15,35.8452463,128.7077787,14.8455,10.8801,-3.965399999999999,-26.711124583207024,20% 이상 감소,유지,Mar-24
(사.복)효성어린이집,업무난방용,업무용,교육업,어린이집,대구광역시 동구 효목로19길 9-6,35.8812782,128.6419135,273.1572,0.0,-273.1572,-100.0,20% 이상 감소,유지,Mar-24
(사.복)효성어린이집,일반용(1),업무용,교육업,어린이집,대구광역시 동구 효목로19길 9-6,35.8812782,128.6419135,0.0,0.0,0.0,,,유지,Mar-24
(사법)마하야나불교문화,일반용(1),업무용,종교단체,종교 단체 구내식당,대구광역시 달서구 중흥로 54,35.8295607,128.5574412,,45.4986,,,,신규,Mar-24
(사복)경산어린이집,업무난방용,업무용,교육업,어린이집,경상북도 경산시 성암로3길 23,35.8238357,128.7181461,174.1872,137.4849,-36.70229999999998,-21.070606795447645,20% 이상 감소,유지,Mar-24
(사복)경산어린이집,업무난방용,업무용,교육업,어린이집,경상북도 경산시 성암로3길 23-2,35.8237943,128.7180167,409.7358,336.294,-73.4418,-17.924184315844506,정상,유지,Mar-24
(사복)경산어린이집,일반용(1),업무용,교육업,어린이집,경상북도 경산시 성암로3길 23-2,35.8237943,128.7180167,276.1263,181.9944,-94.1319,-34.0901609154941,20% 이상 감소,유지,Mar-24
(사복)소암부설유치원,업무난방용,업무용,교육업,유치원,대구광역시 수성구 청솔로 119,35.8574638,128.6208462,,,,,,해지,Mar-24
(사복)소암부설유치원,일반용(1),업무용,교육업,유치원,대구광역시 수성구 청솔로 119,35.8574638,128.6208462,,,,,,해지,Mar-24
(사복)향뜰어린이집,업무난방용,업무용,교육업,어린이집,대구광역시 수성구 천을로 125,35.8446583,128.7043896,1325.2083,1145.3778,-179.83050000000003,-13.569979904291273,정상,유지,Mar-24
(사복)향뜰어린이집,일반용(1),업무용,교육업,어린이집,대구광역시 수성구 천을로 125,35.8446583,128.7043896,41.5674,33.6294,-7.938000000000002,-19.096695968475302,정상,유지,Mar-24
(사회복지)검단어린이집,업무난방용,업무용,교육업,어린이집,대구광역시 북구 검단로49길 37,35.9153157,128.6259689,19.794,10.8801,-8.9139,-45.03334343740527,20% 이상 감소,유지,Mar-24
(신)청하루,일반용(1),영업용,음식점업,중식점,대구광역시 북구 고성로 174,35.8802216,128.584981,,,,,,해지,Mar-24
(신)청하루,일반용(1),영업용,음식점업,기타 음식점,대구광역시 북구 태전로13길 10,35.925384,128.5424426,1395.477,1210.6584,-184.81860000000006,-13.244116527896916,정상,유지,Mar-24
(언제나)봄 베이커리,일반용(1),영업용,음식점업,한식점,대구광역시 북구 학남로1길 1,35.9490569,128.5657807,40.5777,43.5204,2.942700000000002,7.252012805062885,정상,유지,Mar-24
(원)물류,업무난방용,영업용,기타영업용,기타영업용,경상북도 경산시 성암로1길 31,35.8236438,128.717087,0.0,0.0,0.0,,,유지,Mar-24
(원)물류,일반용(1),영업용,기타영업용,기타영업용,경상북도 경산시 성암로1길 31,35.8236438,128.717087,171.2181,153.3105,-17.907600000000002,-10.458940964769498,정상,유지,Mar-24
(유) 아웃백스테이크하우스코리아,일반용(1),영업용,음식점업,기타 음식점,대구광역시 달서구 달구벌대로 1545,35.850326,128.5360651,3292.0,3430.0,138.0,4.191980558930741,정상,유지,Mar-24
(유) 아웃백스테이크하우스코리아,일반용(1),영업용,음식점업,양식점,대구광역시 동구 동대구로 577,35.880446,128.6251877,,,,,,해지,Mar-24
(유) 아웃백스테이크하우스코리아,일반용(1),영업용,음식점업,한식점,대구광역시 동구 동부로 149,35.87784360000001,128.6289975,2388.0,2471.0,83.0,3.47571189279732,정상,유지,Mar-24
(유) 아웃백스테이크하우스코리아,일반용(1),영업용,음식점업,양식점,대구광역시 수성구 동대구로 219,35.8500641,128.6245372,4392.0,4727.0,335.0,7.627504553734061,정상,유지,Mar-24
(유) 아웃백스테이크하우스코리아,일반용(1),영업용,음식점업,양식점,대구광역시 중구 달구벌대로 2095,35.8662373,128.5927788,1679.0,1483.0,-196.0,-11.673615247170934,정상,유지,Mar-24
(유)대안에이엔씨,산업용,산업용,제조업,섬유제품 제조업:의복제외,대구광역시 서구 염색공단로21길 8,35.8843464,128.5451421,1802.0,4059.0,2257.0,125.24972253052165,20% 이상 증가,유지,Mar-24
(유)만경관,냉난방용(업무),업무용,"영화,방송 및 공연산업",영화관,대구광역시 중구 국채보상로 547,35.8709282,128.5904904,,,,,,해지,Mar-24
(유)만경관,업무난방용,업무용,"영화,방송 및 공연산업",영화관,대구광역시 중구 국채보상로 547,35.8709282,128.5904904,,,,,,해지,Mar-24
(유)만경관,일반용(1),업무용,"영화,방송 및 공연산업",방송국,대구광역시 중구 국채보상로 547,35.8709282,128.5904904,,,,,,해지,Mar-24
(유)만경관,일반용(1),업무용,일반빌딩,기타 건물,대구광역시 중구 국채보상로 547,35.8709282,128.5904904,,,,,,해지,Mar-24
(유)만경관,일반용(1),영업용,음식점업,기타 음식점,대구광역시 중구 국채보상로 547,35.8709282,128.5904904,,,,,,해지,Mar-24
(유)스파크 더파크 지점,일반용(1),영업용,음식점업,기타 음식점,대구광역시 중구 동성로6길 61,35.8687171,128.5986971,,,,,,해지,Mar-24
(유)스파크 스페어클럽 라운지지점,일반용(1),영업용,음식점업,기타 음식점,대구광역시 중구 동성로6길 61,35.8687171,128.5986971,,,,,,해지,Mar-24
(유)알파엠엔씨,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 수성구 수성로12길 83,35.8336286,128.612161,16.8249,15.825600000000001,-0.9992999999999981,-5.939411229784415,정상,유지,Mar-24
(유)알파엠엔씨,일반용(1),업무용,도소매업,기타 도소매업,대구광역시 수성구 수성로12길 83,35.8336286,128.612161,,,,,,해지,Mar-24
(유)제우에프앤에스(FNS),일반용(1),영업용,음식점업,기타 음식점,대구광역시 북구 호암로 51,35.8836825,128.5941278,,,,,,해지,Mar-24
(의)강의료재단,일반용(1),업무용,의료업,일반병원,대구광역시 북구 노원로 70,35.8932362,128.5699483,1078.773,1522.2249,443.4519,41.10706330247421,20% 이상 증가,유지,Mar-24
(의)대명의료재단 서대구병원,일반용(1),업무용,의료업,일반병원,대구광역시 서구 국채보상로 200,35.8696887,128.5529687,768.0072,771.498,3.4908000000000357,0.4545269888094845,정상,유지,Mar-24
(의)대명의료재단 서대구병원,일반용(2),업무용,의료업,일반병원,대구광역시 서구 국채보상로 200,35.8696887,128.5529687,1741.872,1866.4317,124.55970000000002,7.150910055388686,정상,유지,Mar-24
(의)열경의료재단,냉난방용(업무),업무용,의료업,일반병원,대구광역시 달서구 학산로 121,35.8334636,128.539431,10391.0,11420.0,1029.0,9.902800500433068,정상,유지,Mar-24
(의)열경의료재단,일반용(1),업무용,의료업,의료업 구내식당,대구광역시 달서구 학산로 121,35.8334636,128.539431,1921.9974,1946.5488,24.551400000000058,1.2773898653557003,정상,유지,Mar-24
(의)정목의료재단한패밀리병원,업무난방용,업무용,의료업,종합병원,대구광역시 수성구 동대구로 12,35.8316678,128.6241474,1612.0,1858.0,246.0,15.260545905707195,정상,유지,Mar-24
(의)정목의료재단한패밀리병원,일반용(1),업무용,의료업,종합병원,대구광역시 수성구 동대구로 12,35.8316678,128.6241474,1285.0,1379.0,94.0,7.315175097276265,정상,유지,Mar-24
(의)정목의료재단한패밀리병원,일반용(1),영업용,음식점업,기타 음식점,대구광역시 수성구 동대구로 12,35.8316678,128.6241474,279.0954,318.4902,39.39480000000003,14.11517352131208,정상,유지,Mar-24
(의)촌곡의료재단수성메트로병원,업무난방용,업무용,의료업,일반병원,대구광역시 수성구 무열로 5,35.8596059,128.6459831,1110.4434,1104.8247,-5.618700000000217,-0.5059870678685845,정상,유지,Mar-24
(의)촌곡의료재단수성메트로병원,일반용(1),업무용,의료업,종합병원,대구광역시 수성구 무열로 5,35.8596059,128.6459831,355.3023,445.095,89.79270000000002,25.27219778763043,20% 이상 증가,유지,Mar-24
(의료)문성의료재단,냉난방용(업무),업무용,일반빌딩,기타 건물,대구광역시 남구 성당로 168,35.8487989,128.5704786,0.0,0.0,0.0,,,유지,Mar-24
(의료)문성의료재단,일반용(1),업무용,의료업,의료업 구내식당,대구광역시 남구 성당로 168,35.8487989,128.5704786,641.3256,723.0321,81.7065,12.740252377263594,정상,유지,Mar-24
(의료)문성의료재단,일반용(1),영업용,음식점업,기타 음식점,대구광역시 남구 성당로 168,35.8487989,128.5704786,0.0,0.0,0.0,,,유지,Mar-24
(의료)문성의료재단,일반용(2),업무용,일반빌딩,기타 건물,대구광역시 남구 성당로 168,35.8487989,128.5704786,0.0,0.0,0.0,,,유지,Mar-24
(의법)송효의료재단효산병원,냉난방용(업무),업무용,의료업,종합병원,대구광역시 수성구 동대구로 245,35.85232600000001,128.6247187,0.0,0.0,0.0,,,유지,Mar-24
(의법)송효의료재단효산병원,업무난방용,업무용,의료업,일반병원,대구광역시 수성구 동대구로 245,35.85232600000001,128.6247187,,,,,,해지,Mar-24
(의법)송효의료재단효산병원,일반용(1),업무용,의료업,의료업 구내식당,대구광역시 수성구 동대구로 245,35.85232600000001,128.6247187,448.3341,536.0922,87.75810000000007,19.574263925050552,정상,유지,Mar-24
(의법)송효의료재단효산병원,일반용(1),영업용,기타영업용,기타영업용,대구광역시 수성구 동대구로 245,35.85232600000001,128.6247187,0.0,0.0,0.0,,,유지,Mar-24
(의법)송효의료재단효산병원,일반용(2),업무용,의료업,종합병원,대구광역시 수성구 동대구로 245,35.85232600000001,128.6247187,0.0,0.0,0.0,,,유지,Mar-24
(자)가온전기,업무난방용,영업용,기타영업용,기타영업용,대구광역시 수성구 화랑로38길 24,35.8761589,128.647478,0.9897,0.0,-0.9897,-100.0,20% 이상 감소,유지,Mar-24
