고객명,상품명,용도,업종분류,업종,도로명주소_풀주소,위도,경도,전년동월판매량,당년판매량,증감,증감률,증감범주,상태,비교기준월
(복)대구가톨릭사회복지회,업무난방용,업무용,종교단체,천주교단체,대구광역시 중구 남산로4길 112,35.8607224,128.5871628,43.5468,22.7493,-20.797499999999996,-47.758962771087646,20% 이상 감소,유지,May-24
(복)대구육아원,업무난방용,업무용,교육업,어린이집,대구광역시 수성구 범어천로 57,35.8564969,128.6218218,0.0,0.0,0.0,,,유령,May-24
(복)대구육아원,업무난방용,업무용,교육업,어린이집,대구광역시 수성구 청호로46길 5-2,35.8388803,128.6408426,254.3529,222.5475,-31.80539999999999,-12.504437731985755,정상,유지,May-24
(복)덕일재단,업무난방용,업무용,교육업,어린이집,대구광역시 수성구 청호로92길 26,35.855567,128.6432623,1564.7157,772.4871,-792.2285999999999,-50.63083344789088,20% 이상 감소,유지,May-24
(복)덕일재단,일반용(1),업무용,교육업,어린이집,대구광역시 수성구 청호로92길 26,35.855567,128.6432623,112.8258,120.6702,7.844399999999993,6.952665081922746,정상,유지,May-24
(복)동산어린이집,업무난방용,업무용,교육업,어린이집,대구광역시 수성구 달구벌대로652길 65-6,35.832696,128.7103147,287.013,192.87449999999998,-94.1385,-32.79938539369297,20% 이상 감소,유지,May-24
(복)동산어린이집,일반용(1),업무용,교육업,어린이집,대구광역시 수성구 달구벌대로652길 65-6,35.832696,128.7103147,0.0,0.0,0.0,,,유지,May-24
(복)동촌종합사회복지관,일반용(1),업무용,일반빌딩,기타 건물,대구광역시 동구 입석로 5,35.8935077,128.6450799,8.9073,16.8147,7.907399999999999,88.77437607355763,20% 이상 증가,유지,May-24
(복)동학어린이집,업무난방용,업무용,교육업,어린이집,대구광역시 남구 자유5길 16,35.8375194,128.5840568,126.6816,0.0,-126.6816,-100.0,20% 이상 감소,유지,May-24
(복)미망인모자복지회,산업용,산업용,제조업,기타제품 제조업,대구광역시 수성구 파동로26길 6,35.8179891,128.615873,0.0,0.0,0.0,,,유령,May-24
(복)미망인모자복지회,업무난방용,업무용,일반빌딩,아파트관리소(노인정),대구광역시 수성구 파동로26길 6,35.8179891,128.615873,0.0,0.0,0.0,,,유령,May-24
(복)미망인모자복지회,업무난방용,업무용,일반빌딩,일반빌딩,대구광역시 수성구 파동로26길 6,35.8179891,128.615873,0.0,0.0,0.0,,,유지,May-24
(복)미생회 한나어린이집,업무난방용,업무용,교육업,어린이집,대구광역시 북구 대불서길 5,35.8999026,128.6148168,0.0,0.0,0.0,,,유지,May-24
(복)미생회 희망의집,업무난방용,업무용,일반빌딩,기타 건물,대구광역시 북구 대불서길 5,35.8999026,128.6148168,731.3883,751.716,20.32770000000005,2.7793307604182416,정상,유지,May-24
(복)보물섬어린이집,업무난방용,업무용,교육업,어린이집,대구광역시 남구 대명로49길 9-5,35.84231219999999,128.5824896,182.1048,167.1579,-14.9469,-8.207856135587859,정상,유지,May-24
(복)보물섬어린이집,일반용(1),업무용,교육업,어린이집,대구광역시 남구 대명로49길 9-5,35.84231219999999,128.5824896,0.0,0.0,0.0,,,유지,May-24
(복)본영어린이집,업무난방용,업무용,교육업,어린이집,대구광역시 달서구 와룡로2길 16,35.8337973,128.538637,209.8164,156.2778,-53.538599999999974,-25.516880472641784,20% 이상 감소,유지,May-24
(복)본영어린이집,일반용(1),업무용,교육업,어린이집,대구광역시 달서구 와룡로2길 16,35.8337973,128.538637,21.7734,19.782,-1.9913999999999987,-9.146022210587224,정상,유지,May-24
(복)선산복지재단안식원,업무난방용,업무용,종교단체,기타 종교 단체,대구광역시 북구 복현로20길 13,35.9004932,128.6219852,0.0,0.0,0.0,,,유지,May-24
(복)선산복지재단안식원,업무난방용,영업용,기타영업용,기타영업용,대구광역시 북구 복현로20길 13,35.9004932,128.6219852,0.0,0.0,0.0,,,유지,May-24
(복)성산복지재단,업무난방용,업무용,의료업,요양원,대구광역시 달서구 진천로3길 80,35.8105292,128.521452,435.46799999999996,270.0243,-165.44369999999998,-37.99216015872579,20% 이상 감소,유지,May-24
(복)성산복지재단,일반용(1),업무용,의료업,의료업 구내식당,대구광역시 달서구 진천로3길 80,35.8105292,128.521452,975.8442,1051.4133,75.56909999999993,7.743971834848221,정상,유지,May-24
(복)아람재단,업무난방용,업무용,교육업,어린이집,대구광역시 북구 태전로1길 3,35.9206025,128.5456543,358.2714,237.384,-120.88740000000004,-33.74185045191998,20% 이상 감소,유지,May-24
(복)어린이재단 대구종합사회복지관,업무난방용,업무용,공공기관,기타 공공기관,대구광역시 동구 율하동로26길 67,35.8700493,128.7096343,0.0,7.9128,7.9128,,,유지,May-24
(복)어린이재단 대구종합사회복지관,일반용(1),업무용,공공기관,기타 공공기관,대구광역시 동구 율하동로26길 67,35.8700493,128.7096343,17.8146,6.9237,-10.890899999999998,-61.13468727897342,20% 이상 감소,유지,May-24
(복)천내어린이집,업무난방용,업무용,교육업,어린이집,대구광역시 달성군 화원읍 화원로7길 55,35.805797,128.4965365,185.0739,52.4223,-132.6516,-71.6749363362419,20% 이상 감소,유지,May-24
(복)청산어린이집,업무난방용,업무용,교육업,어린이집,대구광역시 동구 송라로3길 13-3,35.8694143,128.6191867,166.2696,164.1906,-2.0790000000000077,-1.2503789026977918,정상,유지,May-24
(복)청산어린이집,일반용(1),업무용,교육업,어린이집,대구광역시 동구 송라로3길 13-3,35.8694143,128.6191867,21.7734,17.8038,-3.9696,-18.231419989528508,정상,유지,May-24
(복)한국SOS어린이마을,업무난방용,업무용,일반빌딩,일반빌딩,대구광역시 동구 해동로 219,35.8857513,128.6531941,34.6395,7.9128,-26.726699999999997,-77.15671415580478,20% 이상 감소,유지,May-24
(복)한마음어린이집,업무난방용,업무용,교육업,어린이집,대구광역시 북구 대천로9길 11-17,35.9388523,128.5538549,176.1666,136.4958,-39.670799999999986,-22.51891107621989,20% 이상 감소,유지,May-24
(복)한마음어린이집,일반용(1),업무용,교육업,어린이집,대구광역시 북구 대천로9길 11-17,35.9388523,128.5538549,154.3932,115.7247,-38.66850000000001,-25.04546832373447,20% 이상 감소,유지,May-24
(복)호동재단,업무난방용,업무용,교육업,기타 교육업,대구광역시 남구 희망로5길 19,35.8488104,128.6003147,480.0045,487.6263,7.6218000000000075,1.5878601138114345,정상,유지,May-24
(복)호동재단,일반용(1),업무용,교육업,어린이집,대구광역시 남구 희망로5길 19,35.8488104,128.6003147,58.3923,61.3242,2.931899999999999,5.021038732846623,정상,유지,May-24
(사) 경상북도문우회,업무난방용,단독주택,단독주택,다가구주택,경상북도 경산시 압량읍 대학로75길 7,35.8420134,128.7602917,0.0,0.0,0.0,,,유령,May-24
(사) 한국지체장애인협회 달성군장애인재활자립작업장,업무난방용,영업용,기타영업용,기타영업용,대구광역시 달성군 현풍읍 테크노북로4길 27,35.6944933,128.4551713,9.897,0.0,-9.897,-100.0,20% 이상 감소,해지,May-24
(사)6.25참전유공자대구시서구지회,업무난방용,업무용,일반빌딩,기타 건물,대구광역시 서구 달서로26길 35-8,35.8727765,128.5753302,0.9897,0.0,-0.9897,-100.0,20% 이상 감소,유지,May-24
(사)6.25참전유공자회 달서구지회,일반용(1),업무용,일반빌딩,기타 건물,대구광역시 달서구 성서로72길 97-13,35.8499556,128.5127784,1.9794,1.9782,-0.0012000000000000899,-0.06062443164595786,정상,유지,May-24
(사)경상북도장애인부모회경산시지부,업무난방용,업무용,일반빌딩,기타 건물,경상북도 경산시 진량읍 선화로 11,35.8736176,128.7989768,0.0,78.1389,78.1389,,,신규,May-24
(사)관음재단,업무난방용,업무용,교육업,어린이집,대구광역시 북구 관음중앙로22길 3,35.9432674,128.5457571,0.9897,0.0,-0.9897,-100.0,20% 이상 감소,유지,May-24
(사)담배인삼공제회,냉난방용(업무),업무용,공공기관,기타 공공기관,대구광역시 남구 대명로 124,35.8391155,128.5709289,1611.9803,1740.7711,128.7908,7.989601361753613,정상,유지,May-24
(사)담배인삼공제회,일반용(2),업무용,공공기관,기타 공공기관,대구광역시 남구 대명로 124,35.8391155,128.5709289,1145.0,1254.0,109.0,9.519650655021834,정상,유지,May-24
(사)대구경북섬유산업연합회,업무난방용,업무용,공공기관,기타 공공기관,대구광역시 동구 팔공로 227,35.9191994,128.6400249,0.0,0.0,0.0,,,유령,May-24
(사)대구경북섬유산업연합회,일반용(1),영업용,음식점업,기타 음식점,대구광역시 동구 팔공로 227,35.9191994,128.6400249,0.0,0.0,0.0,,,유령,May-24
(사)대구경영자협회,업무난방용,업무용,일반빌딩,기타 건물,대구광역시 서구 서대구로 128,35.8693238,128.5554928,0.0,0.0,0.0,,,유령,May-24
(사)대구광역시교원단체총연합회,업무난방용,업무용,일반빌딩,일반빌딩,대구광역시 남구 대명로 70,35.8389607,128.5653027,0.0,0.0,0.0,,,유지,May-24
(사)대구광역시교원단체총연합회,일반용(1),업무용,일반빌딩,일반빌딩,대구광역시 남구 대명로 70,35.8389607,128.5653027,0.0,0.0,0.0,,,유지,May-24
(사)대구광역시지적발달장애인복지협회,업무난방용,업무용,일반빌딩,기타 건물,대구광역시 달서구 월배로83길 74,35.8321044,128.547938,0.0,0.0,0.0,,,유령,May-24
(사)대한산업보건협회경북보건센타,업무난방용,업무용,의료업,종합병원,경상북도 경산시 진량읍 공단1로 28,35.873516,128.8219711,0.0,3.9564,3.9564,,,유지,May-24
(사)마하야나불교문화원,냉난방용(업무),업무용,종교단체,불교단체,대구광역시 남구 중앙대로51길 11,35.8562257,128.5897714,0.0,0.0,0.0,,,해지,May-24
(사)새롬어린이집,업무난방용,업무용,교육업,어린이집,대구광역시 남구 이천로9길 48,35.8445005,128.5954589,180.1254,413.4438,233.3184,129.53109333830764,20% 이상 증가,유지,May-24
(사)정신대할머니와함께하는시민모임,업무난방용,업무용,일반빌딩,일반빌딩,대구광역시 중구 경상감영길 50,35.871496,128.5953974,2.9691,0.9891,-1.98,-66.68687481054864,20% 이상 감소,유지,May-24
(사)지산어린이집,업무난방용,업무용,교육업,어린이집,대구광역시 수성구 지산로14길 29,35.8264904,128.638121,468.1281,272.0025,-196.12560000000002,-41.89571187886393,20% 이상 감소,유지,May-24
(사)지산어린이집,일반용(1),업무용,교육업,어린이집,대구광역시 수성구 지산로14길 29,35.8264904,128.638121,0.0,0.0,0.0,,,유지,May-24
(사)천마재단,업무난방용,업무용,교육업,어린이집,대구광역시 북구 학정로48길 39,35.9271563,128.5598686,199.9194,175.0707,-24.848700000000008,-12.429359031689776,정상,유지,May-24
(사)한국가족복지연구소 대구지부 대구가족상담센터,업무난방용,업무용,교육업,기타 교육업,대구광역시 수성구 파동로 151,35.8166333,128.6139963,2.9691,3.9564,0.9872999999999998,33.25250075780539,20% 이상 증가,유지,May-24
(사)한국아마추어무선연맹대구광역시지역본부,업무난방용,영업용,기타영업용,기타영업용,대구광역시 서구 통학로30길 3,35.8737951,128.5631962,0.0,1.9782,1.9782,,,신규,May-24
(사.복)고운어린이집,업무난방용,업무용,교육업,어린이집,대구광역시 수성구 노변공원로7길 6-24,35.8359847,128.698398,468.1281,363.9888,-104.13929999999999,-22.245898077897905,20% 이상 감소,유지,May-24
(사.복)고운어린이집,일반용(1),영업용,음식점업,기타 음식점,대구광역시 수성구 노변공원로7길 6-24,35.8359847,128.698398,93.0318,95.9427,2.910899999999998,3.1289301077695995,정상,유지,May-24
(사.복)동부어린이집,업무난방용,업무용,교육업,어린이집,대구광역시 동구 신암북로 81,35.8882011,128.6244207,77.1966,119.6811,42.4845,55.03415953552357,20% 이상 증가,유지,May-24
(사.복)동부어린이집,업무난방용,업무용,교육업,어린이집,대구광역시 동구 큰고개로 46-2,35.8885569,128.6248697,0.0,0.0,0.0,,,유령,May-24
(사.복)동부어린이집,일반용(1),업무용,교육업,어린이집,대구광역시 동구 큰고개로 46-2,35.8885569,128.6248697,0.0,0.0,0.0,,,유령,May-24
(사.복)시지어린이집,업무난방용,업무용,교육업,어린이집,대구광역시 수성구 고산로 160-15,35.8452463,128.7077787,169.2387,244.3077,75.06900000000002,44.35687582095586,20% 이상 증가,유지,May-24
(사.복)시지어린이집,일반용(1),업무용,교육업,어린이집,대구광역시 수성구 고산로 160-15,35.8452463,128.7077787,12.8661,13.8474,0.981300000000001,7.627019842842827,정상,유지,May-24
(사.복)효성어린이집,업무난방용,업무용,교육업,어린이집,대구광역시 동구 효목로19길 9-6,35.8812782,128.6419135,0.0,0.0,0.0,,,유령,May-24
(사.복)효성어린이집,일반용(1),업무용,교육업,어린이집,대구광역시 동구 효목로19길 9-6,35.8812782,128.6419135,0.0,0.0,0.0,,,유령,May-24
(사법)마하야나불교문화,일반용(1),업무용,종교단체,종교 단체 구내식당,대구광역시 달서구 중흥로 54,35.8295607,128.5574412,0.0,47.4768,47.4768,,,신규,May-24
(사복)경산어린이집,업무난방용,업무용,교육업,어린이집,경상북도 경산시 성암로3길 23,35.8238357,128.7181461,11.8764,20.7711,8.8947,74.89390724461958,20% 이상 증가,유지,May-24
(사복)경산어린이집,업무난방용,업무용,교육업,어린이집,경상북도 경산시 성암로3길 23-2,35.8237943,128.7180167,107.8773,131.5503,23.672999999999988,21.94437569349621,20% 이상 증가,유지,May-24
(사복)경산어린이집,일반용(1),업무용,교육업,어린이집,경상북도 경산시 성암로3길 23-2,35.8237943,128.7180167,75.2172,101.8773,26.6601,35.44415373079561,20% 이상 증가,유지,May-24
(사복)소암부설유치원,업무난방용,업무용,교육업,유치원,대구광역시 수성구 청솔로 119,35.8574638,128.6208462,0.0,0.0,0.0,,,유령,May-24
(사복)소암부설유치원,일반용(1),업무용,교육업,유치원,대구광역시 수성구 청솔로 119,35.8574638,128.6208462,0.0,0.0,0.0,,,유령,May-24
(사복)향뜰어린이집,업무난방용,업무용,교육업,어린이집,대구광역시 수성구 천을로 125,35.8446583,128.7043896,249.4044,264.0897,14.685299999999984,5.888147923613209,정상,유지,May-24
(사복)향뜰어린이집,일반용(1),업무용,교육업,어린이집,대구광역시 수성구 천을로 125,35.8446583,128.7043896,44.5365,42.5313,-2.005199999999995,-4.5023744569061215,정상,유지,May-24
(사회복지)검단어린이집,업무난방용,업무용,교육업,어린이집,대구광역시 북구 검단로49길 37,35.9153157,128.6259689,14.8455,0.0,-14.8455,-100.0,20% 이상 감소,해지,May-24
(신)청하루,일반용(1),영업용,음식점업,중식점,대구광역시 북구 고성로 174,35.8802216,128.584981,0.0,0.0,0.0,,,유령,May-24
(신)청하루,일반용(1),영업용,음식점업,기타 음식점,대구광역시 북구 태전로13길 10,35.925384,128.5424426,1144.0932,1103.8356,-40.25759999999991,-3.5187343129038715,정상,유지,May-24
(언제나)봄 베이커리,일반용(1),영업용,음식점업,한식점,대구광역시 북구 학남로1길 1,35.9490569,128.5657807,44.5365,35.6076,-8.928899999999999,-20.048499545316762,20% 이상 감소,유지,May-24
(원)물류,업무난방용,영업용,기타영업용,기타영업용,경상북도 경산시 성암로1길 31,35.8236438,128.717087,0.0,0.0,0.0,,,유지,May-24
(원)물류,일반용(1),영업용,기타영업용,기타영업용,경상북도 경산시 성암로1길 31,35.8236438,128.717087,35.6292,22.7493,-12.879899999999996,-36.1498433868849,20% 이상 감소,유지,May-24
(유) 아웃백스테이크하우스코리아,일반용(1),영업용,음식점업,기타 음식점,대구광역시 달서구 달구벌대로 1545,35.850326,128.5360651,2967.0,2991.0,24.0,0.8088978766430739,정상,유지,May-24
(유) 아웃백스테이크하우스코리아,일반용(1),영업용,음식점업,양식점,대구광역시 동구 동대구로 577,35.880446,128.6251877,0.0,0.0,0.0,,,유령,May-24
(유) 아웃백스테이크하우스코리아,일반용(1),영업용,음식점업,한식점,대구광역시 동구 동부로 149,35.87784360000001,128.6289975,2324.0,2686.0,362.0,15.576592082616179,정상,유지,May-24
(유) 아웃백스테이크하우스코리아,일반용(1),영업용,음식점업,양식점,대구광역시 수성구 동대구로 219,35.8500641,128.6245372,3059.0,3502.0,443.0,14.481856815952925,정상,유지,May-24
(유) 아웃백스테이크하우스코리아,일반용(1),영업용,음식점업,양식점,대구광역시 중구 달구벌대로 2095,35.8662373,128.5927788,1539.0,1504.0,-35.0,-2.2742040285899936,정상,유지,May-24
(유)대안에이엔씨,산업용,산업용,제조업,섬유제품 제조업:의복제외,대구광역시 서구 염색공단로21길 8,35.8843464,128.5451421,2242.0,3749.0,1507.0,67.21677074041035,20% 이상 증가,유지,May-24
(유)만경관,냉난방용(업무),업무용,"영화,방송 및 공연산업",영화관,대구광역시 중구 국채보상로 547,35.8709282,128.5904904,0.0,0.0,0.0,,,유령,May-24
(유)만경관,업무난방용,업무용,"영화,방송 및 공연산업",영화관,대구광역시 중구 국채보상로 547,35.8709282,128.5904904,0.0,0.0,0.0,,,유령,May-24
(유)만경관,일반용(1),업무용,"영화,방송 및 공연산업",방송국,대구광역시 중구 국채보상로 547,35.8709282,128.5904904,0.0,0.0,0.0,,,유령,May-24
(유)만경관,일반용(1),업무용,일반빌딩,기타 건물,대구광역시 중구 국채보상로 547,35.8709282,128.5904904,0.0,0.0,0.0,,,유령,May-24
(유)만경관,일반용(1),영업용,음식점업,기타 음식점,대구광역시 중구 국채보상로 547,35.8709282,128.5904904,0.0,0.0,0.0,,,유령,May-24
(유)스파크 더파크 지점,일반용(1),영업용,음식점업,기타 음식점,대구광역시 중구 동성로6길 61,35.8687171,128.5986971,0.0,0.0,0.0,,,유령,May-24
(유)스파크 스페어클럽 라운지지점,일반용(1),영업용,음식점업,기타 음식점,대구광역시 중구 동성로6길 61,35.8687171,128.5986971,0.0,0.0,0.0,,,유령,May-24
(유)알파엠엔씨,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 수성구 수성로12길 83,35.8336286,128.612161,9.897,9.891,-0.006000000000000227,-0.060624431645955615,정상,유지,May-24
(유)알파엠엔씨,일반용(1),업무용,도소매업,기타 도소매업,대구광역시 수성구 수성로12길 83,35.8336286,128.612161,0.0,0.0,0.0,,,유령,May-24
(유)제우에프앤에스(FNS),일반용(1),영업용,음식점업,기타 음식점,대구광역시 북구 호암로 51,35.8836825,128.5941278,0.0,0.0,0.0,,,유령,May-24
(의)강의료재단,일반용(1),업무용,의료업,일반병원,대구광역시 북구 노원로 70,35.8932362,128.5699483,1147.0623,1408.4784,261.4160999999999,22.790052467071746,20% 이상 증가,유지,May-24
(의)대명의료재단 서대구병원,일반용(1),업무용,의료업,일반병원,대구광역시 서구 국채보상로 200,35.8696887,128.5529687,763.0587,840.735,77.67629999999997,10.179596930092005,정상,유지,May-24
(의)대명의료재단 서대구병원,일반용(2),업무용,의료업,일반병원,대구광역시 서구 국채보상로 200,35.8696887,128.5529687,1385.58,1424.304,38.72400000000016,2.7947862988784595,정상,유지,May-24
(의)열경의료재단,냉난방용(업무),업무용,의료업,일반병원,대구광역시 달서구 학산로 121,35.8334636,128.539431,2087.0,2454.0,367.0,17.585050311451845,정상,유지,May-24
(의)열경의료재단,일반용(1),업무용,의료업,의료업 구내식당,대구광역시 달서구 학산로 121,35.8334636,128.539431,1881.4197,1905.9957,24.576000000000022,1.3062476171584694,정상,유지,May-24
(의)정목의료재단한패밀리병원,업무난방용,업무용,의료업,종합병원,대구광역시 수성구 동대구로 12,35.8316678,128.6241474,1224.0,1627.0,403.0,32.92483660130719,20% 이상 증가,유지,May-24
(의)정목의료재단한패밀리병원,일반용(1),업무용,의료업,종합병원,대구광역시 수성구 동대구로 12,35.8316678,128.6241474,1248.0,1326.0,78.0,6.25,정상,유지,May-24
(의)정목의료재단한패밀리병원,일반용(1),영업용,음식점업,기타 음식점,대구광역시 수성구 동대구로 12,35.8316678,128.6241474,236.5383,254.1987,17.66040000000001,7.466190464715444,정상,유지,May-24
(의)촌곡의료재단수성메트로병원,업무난방용,업무용,의료업,일반병원,대구광역시 수성구 무열로 5,35.8596059,128.6459831,843.2244,947.5578,104.3334000000001,12.373147646107027,정상,유지,May-24
(의)촌곡의료재단수성메트로병원,일반용(1),업무용,의료업,종합병원,대구광역시 수성구 무열로 5,35.8596059,128.6459831,356.292,435.204,78.91200000000003,22.148125694654958,20% 이상 증가,유지,May-24
(의료)문성의료재단,냉난방용(업무),업무용,일반빌딩,기타 건물,대구광역시 남구 성당로 168,35.8487989,128.5704786,0.0,0.0,0.0,,,유지,May-24
(의료)문성의료재단,일반용(1),업무용,의료업,의료업 구내식당,대구광역시 남구 성당로 168,35.8487989,128.5704786,605.6964,688.4136,82.71719999999993,13.656544764010473,정상,유지,May-24
(의료)문성의료재단,일반용(1),영업용,음식점업,기타 음식점,대구광역시 남구 성당로 168,35.8487989,128.5704786,0.0,0.0,0.0,,,유지,May-24
(의료)문성의료재단,일반용(2),업무용,일반빌딩,기타 건물,대구광역시 남구 성당로 168,35.8487989,128.5704786,0.0,0.0,0.0,,,유지,May-24
(의법)송효의료재단효산병원,냉난방용(업무),업무용,의료업,종합병원,대구광역시 수성구 동대구로 245,35.85232600000001,128.6247187,0.0,0.0,0.0,,,유지,May-24
(의법)송효의료재단효산병원,업무난방용,업무용,의료업,일반병원,대구광역시 수성구 동대구로 245,35.85232600000001,128.6247187,0.0,0.0,0.0,,,유령,May-24
(의법)송효의료재단효산병원,일반용(1),업무용,의료업,의료업 구내식당,대구광역시 수성구 동대구로 245,35.85232600000001,128.6247187,361.2405,445.095,83.85450000000003,23.21292878290226,20% 이상 증가,유지,May-24
(의법)송효의료재단효산병원,일반용(1),영업용,기타영업용,기타영업용,대구광역시 수성구 동대구로 245,35.85232600000001,128.6247187,0.0,0.0,0.0,,,유지,May-24
(의법)송효의료재단효산병원,일반용(2),업무용,의료업,종합병원,대구광역시 수성구 동대구로 245,35.85232600000001,128.6247187,0.0,0.0,0.0,,,유지,May-24
(자)가온전기,업무난방용,영업용,기타영업용,기타영업용,대구광역시 수성구 화랑로38길 24,35.8761589,128.647478,0.0,0.0,0.0,,,유지,May-24
